date,day_of_week,month,meal_type,people_served,food_prepared_kg,food_consumed_kg,food_wasted_kg,temperature,rainfall,festival,special_event
2026-05-24,6,5,Lunch,226,102.19,91.95,10.24,17.2,0.3,0,0
2026-05-24,6,5,Dinner,120,66.79,49.77,17.02,18.0,0.0,0,0
2026-05-25,0,5,Breakfast,167,82.36,70.76,11.6,27.7,0.0,0,0
2026-05-25,0,5,Lunch,282,112.83,96.14,16.69,20.5,0.0,0,0
2026-05-25,0,5,Dinner,185,98.07,77.38,20.69,31.5,0.0,0,0
2026-05-26,1,5,Breakfast,114,61.93,58.8,3.13,33.4,0.0,0,0
2026-05-26,1,5,Lunch,286,159.34,147.4,11.94,30.1,0.0,0,0
2026-05-26,1,5,Dinner,261,116.32,108.76,7.56,27.8,0.0,1,0
2026-05-27,2,5,Breakfast,181,97.69,72.35,25.34,25.9,3.8,0,1
2026-05-27,2,5,Lunch,276,113.19,104.49,8.7,28.8,0.0,0,0
2026-05-27,2,5,Dinner,220,109.48,78.21,31.27,26.5,0.0,0,1
2026-05-28,3,5,Breakfast,159,64.65,49.6,15.06,25.7,0.0,0,0
2026-05-28,3,5,Lunch,298,119.4,105.07,14.33,21.0,0.0,0,0
2026-05-28,3,5,Dinner,222,89.34,73.45,15.89,23.2,0.0,0,0
2026-05-29,4,5,Breakfast,153,89.57,71.62,17.95,28.3,0.0,0,0
2026-05-29,4,5,Lunch,289,164.33,115.47,48.86,28.6,0.0,0,0
2026-05-29,4,5,Dinner,222,116.52,101.36,15.17,24.3,0.0,0,0
2026-05-30,5,5,Breakfast,89,50.37,37.79,12.59,22.1,0.0,0,0
2026-05-30,5,5,Lunch,192,101.97,77.28,24.69,23.4,0.0,0,0
2026-05-30,5,5,Dinner,100,56.17,52.24,3.93,23.9,0.3,0,0
2026-05-31,6,5,Breakfast,80,34.45,31.39,3.06,15.4,1.5,0,0
2026-05-31,6,5,Lunch,163,89.58,75.18,14.4,29.2,0.0,0,0
2026-05-31,6,5,Dinner,128,61.46,50.44,11.02,23.2,0.0,0,0
2026-06-01,0,6,Breakfast,133,78.07,65.68,12.39,18.1,0.0,0,0
2026-06-01,0,6,Lunch,396,205.56,181.14,24.43,21.7,0.7,0,1
2026-06-01,0,6,Dinner,198,80.11,73.34,6.76,21.5,0.0,0,0
2026-06-02,1,6,Breakfast,131,64.66,50.29,14.36,25.3,0.0,0,0
2026-06-02,1,6,Lunch,356,178.06,133.29,44.78,15.1,0.0,0,1
2026-06-02,1,6,Dinner,198,85.91,77.7,8.22,30.5,0.0,0,0
2026-06-03,2,6,Breakfast,136,74.55,67.77,6.78,17.9,2.0,0,0
2026-06-03,2,6,Lunch,305,155.34,145.77,9.57,21.7,0.0,0,0
2026-06-03,2,6,Dinner,175,95.28,86.11,9.17,27.0,0.0,0,0
2026-06-04,3,6,Breakfast,133,64.04,51.07,12.97,31.5,0.0,0,0
2026-06-04,3,6,Lunch,337,199.54,174.02,25.52,23.1,0.0,0,0
2026-06-04,3,6,Dinner,196,93.26,76.44,16.82,27.8,0.0,0,0
2026-06-05,4,6,Breakfast,136,67.05,48.39,18.67,22.1,0.0,0,0
2026-06-05,4,6,Lunch,283,169.22,133.85,35.37,24.2,0.0,0,0
2026-06-05,4,6,Dinner,223,112.72,93.41,19.32,25.6,0.0,0,0
2026-06-06,5,6,Breakfast,84,38.38,33.14,5.24,26.3,0.2,0,0
2026-06-06,5,6,Lunch,195,107.03,94.88,12.15,36.8,0.0,0,0
2026-06-06,5,6,Dinner,136,67.76,52.63,15.13,30.8,0.0,0,0
2026-06-07,6,6,Breakfast,85,42.96,32.43,10.53,30.6,4.5,0,0
2026-06-07,6,6,Lunch,191,88.69,65.5,23.19,22.0,0.0,0,0
2026-06-07,6,6,Dinner,118,51.14,43.16,7.98,30.3,0.0,0,0
2026-06-08,0,6,Breakfast,142,68.11,51.19,16.92,35.3,0.0,0,0
2026-06-08,0,6,Lunch,303,127.94,90.58,37.36,20.1,0.0,0,0
2026-06-08,0,6,Dinner,232,106.31,77.86,28.45,30.6,0.0,0,0
2026-06-09,1,6,Breakfast,207,107.4,96.69,10.71,27.4,0.0,0,1
2026-06-09,1,6,Lunch,279,142.44,119.77,22.66,20.8,0.0,0,0
2026-06-09,1,6,Dinner,218,111.02,97.21,13.8,20.5,0.0,0,0
2026-06-10,2,6,Breakfast,146,76.17,70.01,6.17,30.8,2.6,0,0
2026-06-10,2,6,Lunch,227,116.47,84.33,32.14,19.0,2.3,0,0
2026-06-10,2,6,Dinner,213,97.49,74.31,23.18,27.5,0.0,0,0
2026-06-11,3,6,Breakfast,157,87.11,66.2,20.91,22.6,0.0,0,0
2026-06-11,3,6,Lunch,488,231.93,200.45,31.48,20.4,0.0,1,0
2026-06-11,3,6,Dinner,196,79.66,68.09,11.57,13.2,0.0,0,0
2026-06-12,4,6,Breakfast,141,82.09,74.15,7.94,25.7,0.0,0,0
2026-06-12,4,6,Lunch,249,99.78,88.8,10.98,28.7,0.8,0,0
2026-06-12,4,6,Dinner,213,92.75,80.74,12.01,28.7,0.3,0,0
2026-06-13,5,6,Breakfast,90,48.74,41.69,7.04,20.8,0.0,0,0
2026-06-13,5,6,Lunch,179,79.16,63.97,15.19,15.5,0.0,0,0
2026-06-13,5,6,Dinner,118,69.46,50.35,19.11,22.3,0.0,0,0
2026-06-14,6,6,Breakfast,101,55.9,40.13,15.78,21.5,0.0,0,0
2026-06-14,6,6,Lunch,177,98.56,91.73,6.83,33.9,0.0,0,0
2026-06-14,6,6,Dinner,91,42.58,34.36,8.22,25.6,0.0,0,0
2026-06-15,0,6,Breakfast,139,73.42,52.51,20.91,32.9,2.2,0,0
2026-06-15,0,6,Lunch,294,166.81,144.5,22.31,31.4,0.0,0,0
2026-06-15,0,6,Dinner,193,98.5,70.53,27.97,22.2,0.0,0,0
2026-06-16,1,6,Breakfast,145,65.26,51.74,13.52,23.8,0.0,0,0
2026-06-16,1,6,Lunch,233,123.15,87.23,35.92,24.1,7.8,0,0
2026-06-16,1,6,Dinner,216,97.22,76.19,21.04,19.4,0.0,0,0
2026-06-17,2,6,Breakfast,148,83.21,61.51,21.69,26.6,0.0,0,0
2026-06-17,2,6,Lunch,263,119.74,100.84,18.9,22.2,0.3,0,0
2026-06-17,2,6,Dinner,167,96.39,73.13,23.26,14.2,0.0,0,0
2026-06-18,3,6,Breakfast,161,94.52,67.7,26.82,32.6,0.0,0,0
2026-06-18,3,6,Lunch,311,142.92,120.08,22.84,26.5,0.0,0,0
2026-06-18,3,6,Dinner,197,83.83,75.5,8.33,23.8,0.0,0,0
2026-06-19,4,6,Breakfast,152,78.32,73.11,5.21,29.5,0.0,0,0
2026-06-19,4,6,Lunch,256,142.0,104.72,37.28,19.6,0.0,0,0
2026-06-19,4,6,Dinner,195,86.99,67.23,19.76,18.6,0.0,0,0
2026-06-20,5,6,Breakfast,100,59.71,50.57,9.13,24.3,0.0,0,0
2026-06-20,5,6,Lunch,151,86.81,68.18,18.63,27.1,0.0,0,0
2026-06-20,5,6,Dinner,119,69.2,51.35,17.86,24.2,0.0,0,0
2026-06-21,6,6,Breakfast,90,48.38,38.09,10.29,15.1,0.0,0,0
2026-06-21,6,6,Lunch,180,93.17,71.67,21.5,28.8,0.0,0,0
2026-06-21,6,6,Dinner,108,48.23,36.95,11.27,33.2,0.1,0,0
2026-06-22,0,6,Breakfast,141,62.16,47.34,14.82,21.8,0.0,0,0
2026-06-22,0,6,Lunch,305,172.15,154.02,18.13,23.9,1.0,0,0
2026-06-22,0,6,Dinner,170,97.29,76.11,21.18,22.8,0.0,0,0
2026-06-23,1,6,Breakfast,148,71.23,50.42,20.81,23.0,0.0,0,0
2026-06-23,1,6,Lunch,286,130.06,110.21,19.86,19.5,0.0,0,0
2026-06-23,1,6,Dinner,187,93.18,83.21,9.97,22.9,0.0,0,0
2026-06-24,2,6,Breakfast,132,65.59,54.73,10.86,18.8,0.0,0,0
2026-06-24,2,6,Lunch,279,148.85,117.65,31.2,25.4,0.0,0,0
2026-06-24,2,6,Dinner,259,103.87,96.95,6.92,20.9,0.0,0,0
2026-06-25,3,6,Breakfast,151,65.21,56.36,8.84,34.5,1.3,0,0
2026-06-25,3,6,Lunch,548,300.76,279.44,21.32,26.9,0.0,1,0
2026-06-25,3,6,Dinner,198,101.88,89.58,12.3,27.1,0.0,0,0
2026-06-26,4,6,Breakfast,153,62.1,58.6,3.5,27.0,0.0,0,0
2026-06-26,4,6,Lunch,254,103.87,81.41,22.46,24.3,0.0,0,0
2026-06-26,4,6,Dinner,256,127.46,110.17,17.29,26.1,3.1,1,1
2026-06-27,5,6,Breakfast,87,39.21,36.03,3.18,31.7,0.0,0,0
2026-06-27,5,6,Lunch,176,83.84,75.66,8.18,17.7,1.1,0,0
2026-06-27,5,6,Dinner,136,77.88,61.52,16.36,16.0,0.0,0,0
2026-06-28,6,6,Breakfast,91,50.19,41.73,8.46,28.3,0.0,0,0
2026-06-28,6,6,Lunch,249,121.24,85.61,35.63,31.7,2.9,0,1
2026-06-28,6,6,Dinner,116,62.37,44.82,17.56,20.5,0.0,0,0
2026-06-29,0,6,Breakfast,147,84.55,62.91,21.64,24.5,0.0,0,0
2026-06-29,0,6,Lunch,294,132.18,100.57,31.61,23.4,0.0,0,0
2026-06-29,0,6,Dinner,223,115.75,101.0,14.75,26.3,2.1,0,0
2026-06-30,1,6,Breakfast,146,83.3,71.75,11.55,29.7,1.4,0,0
2026-06-30,1,6,Lunch,282,139.42,125.43,13.99,25.3,0.0,0,0
2026-06-30,1,6,Dinner,284,163.81,146.49,17.31,18.1,0.0,1,0
2026-07-01,2,7,Breakfast,138,69.19,57.56,11.62,20.0,2.3,0,0
2026-07-01,2,7,Lunch,326,189.57,135.4,54.17,23.7,1.2,0,0
2026-07-01,2,7,Dinner,171,72.24,58.73,13.51,24.4,0.0,0,0
2026-07-02,3,7,Breakfast,149,80.37,63.39,16.99,25.1,1.3,0,0
2026-07-02,3,7,Lunch,352,162.07,116.17,45.9,34.9,0.0,0,0
2026-07-02,3,7,Dinner,187,89.32,71.93,17.39,21.2,0.0,0,0
2026-07-03,4,7,Breakfast,168,89.15,81.38,7.77,24.6,1.2,0,0
2026-07-03,4,7,Lunch,250,142.81,132.44,10.37,27.9,0.0,0,0
2026-07-03,4,7,Dinner,192,111.73,96.95,14.78,16.3,0.0,0,0
2026-07-04,5,7,Breakfast,107,64.07,53.46,10.61,29.1,0.0,0,0
2026-07-04,5,7,Lunch,182,100.83,76.29,24.55,23.8,0.0,0,0
2026-07-04,5,7,Dinner,106,52.95,42.73,10.22,30.0,0.0,0,0
2026-07-05,6,7,Breakfast,101,56.65,51.84,4.82,30.7,0.0,0,1
2026-07-05,6,7,Lunch,159,68.17,63.11,5.06,18.0,0.0,0,0
2026-07-05,6,7,Dinner,131,76.82,62.46,14.36,20.1,0.0,0,0
2026-07-06,0,7,Breakfast,176,89.5,72.5,17.0,25.0,0.0,0,0
2026-07-06,0,7,Lunch,269,129.75,93.97,35.78,33.0,0.0,0,0
2026-07-06,0,7,Dinner,234,102.36,91.67,10.69,22.6,0.0,0,0
2026-07-07,1,7,Breakfast,158,86.42,80.53,5.88,25.5,0.0,0,0
2026-07-07,1,7,Lunch,316,137.56,118.13,19.43,31.2,0.0,0,0
2026-07-07,1,7,Dinner,186,111.33,95.26,16.07,29.7,1.2,0,0
2026-07-08,2,7,Breakfast,141,63.06,58.46,4.6,19.9,3.7,0,0
2026-07-08,2,7,Lunch,301,140.85,120.94,19.91,35.8,0.0,0,0
2026-07-08,2,7,Dinner,214,112.51,104.48,8.03,16.8,0.0,0,0
2026-07-09,3,7,Breakfast,128,66.42,61.17,5.25,25.1,0.0,0,0
2026-07-09,3,7,Lunch,304,164.58,153.77,10.8,26.2,0.0,0,0
2026-07-09,3,7,Dinner,177,105.15,82.66,22.48,27.5,0.0,0,0
2026-07-10,4,7,Breakfast,118,64.94,57.59,7.35,28.0,0.0,0,0
2026-07-10,4,7,Lunch,236,100.24,72.17,28.07,26.5,0.0,0,0
2026-07-10,4,7,Dinner,211,119.99,94.83,25.16,25.1,0.1,0,0
2026-07-11,5,7,Breakfast,86,45.66,34.86,10.79,28.2,0.0,0,0
2026-07-11,5,7,Lunch,178,86.16,62.21,23.95,21.7,0.0,0,0
2026-07-11,5,7,Dinner,115,47.68,40.53,7.15,22.7,0.0,0,0
2026-07-12,6,7,Breakfast,115,53.94,37.99,15.94,33.7,0.5,0,0
2026-07-12,6,7,Lunch,160,79.44,64.73,14.71,20.8,0.0,0,0
2026-07-12,6,7,Dinner,126,72.56,67.04,5.52,25.5,0.0,0,0
2026-07-13,0,7,Breakfast,140,74.26,65.13,9.13,21.4,0.0,0,0
2026-07-13,0,7,Lunch,343,187.18,147.17,40.01,26.7,0.0,0,0
2026-07-13,0,7,Dinner,216,115.92,88.95,26.97,19.1,0.0,0,0
2026-07-14,1,7,Breakfast,181,101.57,77.7,23.87,19.0,0.0,0,0
2026-07-14,1,7,Lunch,261,124.9,99.76,25.14,30.1,0.0,0,0
2026-07-14,1,7,Dinner,190,107.41,98.22,9.2,21.6,0.0,0,0
2026-07-15,2,7,Breakfast,162,67.22,63.67,3.55,24.1,0.3,0,0
2026-07-15,2,7,Lunch,323,183.32,136.1,47.22,30.7,0.0,0,0
2026-07-15,2,7,Dinner,214,116.82,88.71,28.11,19.9,0.0,0,0
2026-07-16,3,7,Breakfast,121,52.74,38.0,14.74,29.1,0.0,0,0
2026-07-16,3,7,Lunch,245,99.93,80.73,19.19,21.0,0.0,0,0
2026-07-16,3,7,Dinner,263,106.82,96.29,10.54,32.7,1.4,1,0
2026-07-17,4,7,Breakfast,145,66.59,61.37,5.22,21.8,0.0,0,0
2026-07-17,4,7,Lunch,270,127.93,108.49,19.44,30.4,0.0,0,0
2026-07-17,4,7,Dinner,187,98.18,80.77,17.42,19.1,0.0,0,0
2026-07-18,5,7,Breakfast,99,41.81,31.12,10.69,25.7,0.0,0,0
2026-07-18,5,7,Lunch,188,91.71,79.79,11.92,27.7,0.0,0,0
2026-07-18,5,7,Dinner,136,72.39,62.15,10.25,28.5,0.0,0,0
2026-07-19,6,7,Breakfast,76,38.7,33.39,5.31,32.4,0.1,0,0
2026-07-19,6,7,Lunch,180,77.75,61.87,15.88,26.3,0.0,0,0
2026-07-19,6,7,Dinner,125,65.69,45.98,19.7,24.2,0.0,0,0
2026-07-20,0,7,Breakfast,162,81.77,69.67,12.1,28.9,0.0,0,0
2026-07-20,0,7,Lunch,368,201.0,183.44,17.56,20.0,2.7,0,1
2026-07-20,0,7,Dinner,187,105.39,83.63,21.75,25.0,0.0,0,0
2026-07-21,1,7,Breakfast,153,72.83,65.64,7.19,23.8,0.0,0,0
2026-07-21,1,7,Lunch,358,188.09,161.82,26.27,21.0,0.0,0,0
2026-07-21,1,7,Dinner,296,131.14,109.88,21.25,22.5,0.0,0,1
2026-07-22,2,7,Breakfast,128,52.42,44.2,8.22,25.6,0.0,0,0
2026-07-22,2,7,Lunch,369,190.49,172.14,18.35,19.9,0.0,0,1
2026-07-22,2,7,Dinner,196,107.14,90.18,16.96,29.4,0.0,0,0
2026-07-23,3,7,Breakfast,143,68.51,56.78,11.74,21.5,0.0,0,0
2026-07-23,3,7,Lunch,285,142.12,117.19,24.93,30.3,0.0,0,0
2026-07-23,3,7,Dinner,192,91.99,86.03,5.96,20.3,0.0,0,0
2026-07-24,4,7,Breakfast,166,67.22,59.74,7.49,25.2,0.0,0,0
2026-07-24,4,7,Lunch,319,173.43,136.51,36.92,18.8,0.0,0,0
2026-07-24,4,7,Dinner,215,112.58,88.42,24.16,16.5,2.8,0,0
2026-07-25,5,7,Breakfast,86,39.02,29.7,9.33,24.6,2.0,0,0
2026-07-25,5,7,Lunch,149,69.03,61.82,7.21,28.2,0.0,0,0
2026-07-25,5,7,Dinner,112,59.74,43.01,16.73,27.5,0.0,0,0
2026-07-26,6,7,Breakfast,79,46.98,40.01,6.98,26.2,0.0,0,0
2026-07-26,6,7,Lunch,177,104.63,97.49,7.14,33.5,0.0,0,0
2026-07-26,6,7,Dinner,110,52.23,44.67,7.57,20.7,0.0,0,0
2026-07-27,0,7,Breakfast,163,82.58,69.74,12.84,28.9,0.1,0,0
2026-07-27,0,7,Lunch,311,157.84,130.88,26.96,29.8,1.4,0,0
2026-07-27,0,7,Dinner,201,84.87,76.27,8.6,25.4,0.5,0,0
2026-07-28,1,7,Breakfast,142,76.17,65.39,10.78,27.4,0.0,0,0
2026-07-28,1,7,Lunch,295,172.41,128.32,44.09,29.5,0.0,0,0
2026-07-28,1,7,Dinner,202,111.49,93.77,17.72,32.0,0.0,0,0
2026-07-29,2,7,Breakfast,162,94.23,75.78,18.45,31.6,0.0,0,0
2026-07-29,2,7,Lunch,252,125.71,106.49,19.22,20.3,0.0,0,0
2026-07-29,2,7,Dinner,134,79.58,69.75,9.83,31.5,6.2,0,0
2026-07-30,3,7,Breakfast,143,83.0,69.32,13.68,20.5,0.0,0,0
2026-07-30,3,7,Lunch,410,200.0,187.52,12.48,29.4,0.0,0,1
2026-07-30,3,7,Dinner,203,96.34,81.53,14.81,23.4,0.0,0,0
2026-07-31,4,7,Breakfast,139,58.96,48.8,10.16,25.2,0.5,0,0
2026-07-31,4,7,Lunch,277,143.56,101.54,42.03,25.8,0.0,0,0
2026-07-31,4,7,Dinner,205,109.56,77.71,31.85,30.9,0.0,0,0
2026-08-01,5,8,Breakfast,92,51.64,44.7,6.94,26.5,0.0,0,0
2026-08-01,5,8,Lunch,198,107.17,101.65,5.52,19.6,0.0,0,1
2026-08-01,5,8,Dinner,129,62.73,49.85,12.88,22.3,0.0,0,0
2026-08-02,6,8,Breakfast,94,50.2,46.45,3.75,30.7,0.0,0,0
2026-08-02,6,8,Lunch,187,84.31,69.64,14.67,36.7,0.0,0,0
2026-08-02,6,8,Dinner,129,76.7,64.43,12.27,28.0,0.0,0,0
2026-08-03,0,8,Breakfast,138,78.11,68.43,9.68,20.9,0.0,0,0
2026-08-03,0,8,Lunch,306,139.88,103.4,36.47,22.3,0.0,0,0
2026-08-03,0,8,Dinner,185,76.3,70.53,5.77,14.7,0.0,0,0
2026-08-04,1,8,Breakfast,152,74.5,58.32,16.18,27.3,0.0,0,0
2026-08-04,1,8,Lunch,313,183.09,135.81,47.28,20.1,0.0,0,0
2026-08-04,1,8,Dinner,198,85.69,60.84,24.85,24.1,0.0,0,0
